Temporada,Jornada,Equipo_Nombre,Jugador_stats,Jugador_SofaScore,Stats_Reales,Puntos_Teoricos,Discrepancia
T25-26,J12,Espanyol,Marko Dmitrović,Marko Dmitrović,1,7,-6
T25-26,J11,Mallorca,Johan Mojica,Johan Mojica,2,8,-6
T25-26,J11,Mallorca,Martin Valjent,Martin Valjent,2,8,-6
T25-26,J12,Elche,David Affengruber,David Affengruber,1,7,-6
T23-24,J11,Las Palmas,Javier Muñoz,Javier Muñoz,2,8,-6
T23-24,J11,Barcelona,Marc-André Ter Stegen,Marc-André Ter Stegen,3,9,-6
T24-25,J15,Celta Vigo,Carl Starfelt,Carl Starfelt,0,6,-6
T24-25,J14,Villarreal,Alejandro Baena,Alejandro Baena,8,14,-6
T24-25,J14,Leganés,Marko Dmitrović,Marko Dmitrović,2,8,-6
T24-25,J15,Valencia,Giorgi Mamardashvili,Giorgi Mamardashvili,0,6,-6
T24-25,J15,Valencia,José Luis Gayà,José Luis Gayà,0,6,-6
T24-25,J15,Valencia,Dimitri Foulquier,Dimitri Foulquier,0,6,-6
T23-24,J31,Real Sociedad,Hamari Traoré,Hamari Traoré,-1,5,-6
T24-25,J15,Real Valladolid,Eray Cömert,Eray Cömert,0,6,-6
T24-25,J15,Real Valladolid,Lucas Rosa,Lucas Rosa,-1,5,-6
T24-25,J15,Villarreal,Diego Conde,Diego Conde,4,10,-6
T24-25,J15,Villarreal,Raúl Albiol,Raúl Albiol,0,6,-6
T23-24,J31,Almería,Luís Maximiano,Luís Maximiano,-1,5,-6
T24-25,J15,Celta Vigo,Vicente Guaita,Vicente Guaita,2,8,-6
T24-25,J15,Celta Vigo,Marcos Alonso,Marcos Alonso,0,6,-6
T25-26,J11,Levante UD,Matias Moreno,Matias Moreno,2,8,-6
T25-26,J11,Espanyol,Marko Dmitrović,Marko Dmitrović,0,6,-6
T25-26,J11,Elche,Iñaki Peña,Iñaki Peña,1,7,-6
T25-26,J11,Elche,David Affengruber,David Affengruber,-1,5,-6
T23-24,J11,Cádiz,Jeremías Ledesma,Jeremías Ledesma,4,10,-6
T25-26,J11,Athletic Club,Álex Berenguer,Álex Berenguer,1,7,-6
T23-24,J11,Sevilla,Ørjan Nyland,Ørjan Nyland,3,9,-6
T23-24,J11,Sevilla,Sergio Ramos,Sergio Ramos,0,6,-6
T23-24,J11,Sevilla,Ivan Rakitić,Ivan Rakitić,8,14,-6
T24-25,J15,Girona FC,Ladislav Krejčí,Ladislav Krejčí,6,12,-6
T24-25,J15,Girona FC,Miguel Gutiérrez,Miguel Gutiérrez,-2,4,-6
T24-25,J15,Celta Vigo,Ilaix Moriba,Ilaix Moriba,1,7,-6
T24-25,J31,Real Betis,Adrián,Adrián,2,8,-6
T23-24,J31,Real Sociedad,Álex Remiro,Álex Remiro,0,6,-6
T23-24,J31,Real Sociedad,Igor Zubeldia,Igor Zubeldia,-3,3,-6
T23-24,J31,Real Sociedad,Robin Le Normand,Robin Le Normand,0,6,-6
T24-25,J31,Real Betis,Marc Bartra,Marc Bartra,2,8,-6
T24-25,J1,Atlético Madrid,Jan Oblak,Jan Oblak,1,7,-6
T24-25,J1,Real Madrid,Vinicius Júnior,Vinicius Júnior,4,10,-6
T24-25,J15,Girona FC,Paulo Gazzaniga,Paulo Gazzaniga,2,8,-6
T25-26,J11,Levante UD,Mathew Ryan,Mathew Ryan,2,8,-6
T25-26,J11,Levante UD,Unai Elgezabal,Unai Elgezabal,0,6,-6
T25-26,J11,Real Sociedad,Jon Aramburu,Jon Aramburu,-2,4,-6
T24-25,J1,Villarreal,Sergi Cardona,Sergi Cardona,0,6,-6
T23-24,J11,Osasuna,David García,David García,1,7,-6
T23-24,J11,Osasuna,Alejandro Catena,Alejandro Catena,5,11,-6
T23-24,J11,Rayo Vallecano,Stole Dimitrievski,Stole Dimitrievski,0,6,-6
T25-26,J27,Espanyol,Carlos Romero,Carlos Romero,3,9,-6
T23-24,J11,Rayo Vallecano,Alfonso Espino,Alfonso Espino,-1,5,-6
T23-24,J1,Almería,Alejandro Pozo,Alejandro Pozo,0,6,-6
T25-26,J11,Mallorca,Lucas Bergström,Lucas Bergström,4,10,-6
T25-26,J27,Elche,Matías Dituro,Matías Dituro,2,8,-6
T25-26,J11,Athletic Club,Andoni Gorosabel,Andoni Gorosabel,2,8,-6
T25-26,J27,Real Betis,Álvaro Valles,Álvaro Valles,3,9,-6
T24-25,J15,Getafe,Omar Alderete,Omar Alderete,0,6,-6
T24-25,J15,Real Betis,Rui Silva,Rui Silva,0,6,-6
T23-24,J11,Real Sociedad,Álex Remiro,Álex Remiro,2,8,-6
T25-26,J11,Athletic Club,Unai Simón,Unai Simón,1,7,-6
T23-24,J11,Real Sociedad,Igor Zubeldia,Igor Zubeldia,1,7,-6
T25-26,J27,Real Betis,Junior Firpo,Junior Firpo,0,6,-6
T23-24,J11,Athletic Club,Unai Simón,Unai Simón,0,6,-6
T23-24,J11,Athletic Club,Óscar de Marcos,Óscar de Marcos,8,14,-6
T23-24,J11,Athletic Club,Imanol García de Albéniz,Imanol García de Albéniz,1,7,-6
T23-24,J11,Valencia,Giorgi Mamardashvili,Giorgi Mamardashvili,2,8,-6
T25-26,J11,Sevilla,Odysseas Vlachodimos,Odysseas Vlachodimos,2,8,-6
T25-26,J11,Sevilla,Marcão,Marcão,1,7,-6
T23-24,J1,Girona FC,Artem Dovbyk,Artem Dovbyk,0,6,-6
T24-25,J15,Real Betis,Youssouf Sabaly,Youssouf Sabaly,-1,5,-6
T23-24,J31,Deportivo Alavés,Antonio Sivera,Antonio Sivera,0,6,-6
T23-24,J21,Barcelona,Iñaki Peña,Iñaki Peña,3,9,-6
T24-25,J16,Real Valladolid,Eray Cömert,Eray Cömert,-2,4,-6
T23-24,J31,Girona FC,Paulo Gazzaniga,Paulo Gazzaniga,1,7,-6
T25-26,J11,Sevilla,Peque Fernández,Peque Fernández,1,7,-6
T25-26,J11,Real Sociedad,Álex Remiro,Álex Remiro,2,8,-6
T23-24,J11,Valencia,Pepelu,Pepelu,2,8,-6
T23-24,J11,Deportivo Alavés,Antonio Sivera,Antonio Sivera,3,9,-6
T23-24,J11,Deportivo Alavés,Rubén Duarte,Rubén Duarte,-1,5,-6
T23-24,J21,Real Madrid,Kepa Arrizabalaga,Kepa Arrizabalaga,2,8,-6
T23-24,J1,Almería,Diego Mariño,Diego Mariño,2,8,-6
T23-24,J31,Girona FC,Miguel Gutiérrez,Miguel Gutiérrez,0,6,-6
T23-24,J31,Girona FC,Yangel Herrera,Yangel Herrera,0,6,-6
T24-25,J15,Getafe,David Soria,David Soria,0,6,-6
T24-25,J15,Getafe,Diego Rico,Diego Rico,-1,5,-6
T24-25,J15,Getafe,Juan Berrocal,Juan Berrocal,0,6,-6
T23-24,J31,Las Palmas,Aarón Escandell,Aarón Escandell,2,8,-6
T24-25,J16,Barcelona,Iñaki Peña,Iñaki Peña,2,8,-6
T24-25,J16,Barcelona,Iñigo Martínez,Iñigo Martínez,1,7,-6
T23-24,J31,Celta Vigo,Vicente Guaita,Vicente Guaita,1,7,-6
T23-24,J31,Celta Vigo,Hugo Álvarez,Hugo Álvarez,0,6,-6
T25-26,J11,Girona FC,Paulo Gazzaniga,Paulo Gazzaniga,0,6,-6
T25-26,J10,Celta Vigo,Ionuț Radu,Ionuț Radu,3,9,-6
T23-24,J11,Granada,André Ferreira,André Ferreira,0,6,-6
T23-24,J11,Granada,Ricard Sánchez,Ricard Sánchez,6,12,-6
T23-24,J11,Granada,Carlos Neva,Carlos Neva,0,6,-6
T23-24,J11,Granada,Bryan Zaragoza,Bryan Zaragoza,8,14,-6
T23-24,J11,Villarreal,Filip Jørgensen,Filip Jørgensen,3,9,-6
T24-25,J16,Valencia,Giorgi Mamardashvili,Giorgi Mamardashvili,1,7,-6
T24-25,J16,Girona FC,Paulo Gazzaniga,Paulo Gazzaniga,3,9,-6
T24-25,J16,Mallorca,Dominik Greif,Dominik Greif,1,7,-6
T24-25,J16,Mallorca,Siebe Van Der Heyden,Siebe Van Der Heyden,0,6,-6
T24-25,J16,Real Valladolid,Karl Hein,Karl Hein,2,8,-6
T24-25,J16,Leganés,Marko Dmitrović,Marko Dmitrović,1,7,-6
T25-26,J10,Celta Vigo,Manu Fernández,Manu Fernández,-2,4,-6
T25-26,J10,Real Betis,Pau López,Pau López,2,8,-6
T25-26,J10,Barcelona,Eric García,Eric García,-2,4,-6
T25-26,J10,Barcelona,Alejandro Balde,Alejandro Balde,-1,5,-6
T25-26,J10,Barcelona,Pau Cubarsí,Pau Cubarsí,0,6,-6
T23-24,J11,Villarreal,Adrià Altimira,Adrià Altimira,0,6,-6
T23-24,J12,Atlético Madrid,Jan Oblak,Jan Oblak,0,6,-6
T23-24,J12,Atlético Madrid,Stefan Savić,Stefan Savić,-1,5,-6
T25-26,J27,Osasuna,Aimar Oroz,Aimar Oroz,1,7,-6
T25-26,J10,Osasuna,Sergio Herrera,Sergio Herrera,1,7,-6
T25-26,J27,Osasuna,Victor Muñoz,Victor Muñoz,4,10,-6
T24-25,J16,Leganés,Javier Hernández,Javier Hernández,2,8,-6
T24-25,J16,Leganés,Valentin Rosier,Valentin Rosier,-1,5,-6
T25-26,J27,Levante UD,Manuel Sánchez,Manuel Sánchez,1,7,-6
T24-25,J16,Real Betis,Francisco Vieites,Francisco Vieites,1,7,-6
T25-26,J10,Osasuna,Flavien Boyomo,Flavien Boyomo,-1,5,-6
T25-26,J10,Valencia,César Tárrega,César Tárrega,1,7,-6
T25-26,J10,Mallorca,Sergi Darder,Sergi Darder,0,6,-6
T23-24,J12,Atlético Madrid,Mario Hermoso,Mario Hermoso,0,6,-6
T23-24,J1,Celta Vigo,Iván Villar,Iván Villar,2,8,-6
T23-24,J1,Celta Vigo,Unai Núñez,Unai Núñez,1,7,-6
T23-24,J1,Celta Vigo,Joseph Aidoo,Joseph Aidoo,2,8,-6
T24-25,J2,Girona FC,David López,David López,-1,5,-6
T23-24,J12,Osasuna,Jesús Areso,Jesús Areso,0,6,-6
T24-25,J16,Osasuna,Jesús Areso,Jesús Areso,-2,4,-6
T24-25,J2,Sevilla,Adrià Pedrosa,Adrià Pedrosa,-1,5,-6
T24-25,J16,Girona FC,Ladislav Krejčí,Ladislav Krejčí,0,6,-6
T24-25,J2,Athletic Club,Yuri Berchiche,Yuri Berchiche,0,6,-6
T23-24,J30,Athletic Club,Julen Agirrezabala,Julen Agirrezabala,2,8,-6
T24-25,J2,Athletic Club,Íñigo Lekue,Íñigo Lekue,-1,5,-6
T24-25,J1,Real Sociedad,Álex Remiro,Álex Remiro,1,7,-6
T23-24,J30,Girona FC,Yan Couto,Yan Couto,-2,4,-6
T24-25,J16,Deportivo Alavés,Abdelkabir Abqar,Abdelkabir Abqar,2,8,-6
T24-25,J16,Deportivo Alavés,Nahuel Tenaglia,Nahuel Tenaglia,0,6,-6
T24-25,J16,Atlético Madrid,Jan Oblak,Jan Oblak,1,7,-6
T24-25,J16,Atlético Madrid,Marcos Llorente,Marcos Llorente,4,10,-6
T24-25,J16,Villarreal,Diego Conde,Diego Conde,0,6,-6
T23-24,J30,Real Betis,Rui Silva,Rui Silva,4,10,-6
T24-25,J16,Osasuna,Sergio Herrera,Sergio Herrera,1,7,-6
T25-26,J10,Barcelona,Wojciech Szczęsny,Wojciech Szczęsny,11,17,-6
T25-26,J10,Barcelona,Jules Koundé,Jules Koundé,-1,5,-6
T25-26,J10,Real Oviedo,Santiago Colombatto,Santiago Colombatto,6,12,-6
T23-24,J12,Girona FC,Paulo Gazzaniga,Paulo Gazzaniga,2,8,-6
T23-24,J12,Girona FC,Miguel Gutiérrez,Miguel Gutiérrez,1,7,-6
T23-24,J12,Girona FC,Arnau Martínez,Arnau Martínez,2,8,-6
T23-24,J12,Mallorca,Predrag Rajković,Predrag Rajković,1,7,-6
T25-26,J10,Valencia,Julen Agirrezabala,Julen Agirrezabala,3,9,-6
T23-24,J30,Almería,Luís Maximiano,Luís Maximiano,1,7,-6
T24-25,J1,Real Sociedad,Aritz Elustondo,Aritz Elustondo,1,7,-6
T25-26,J10,Valencia,Thierry Correia,Thierry Correia,-1,5,-6
T25-26,J9,Levante UD,Mathew Ryan,Mathew Ryan,0,6,-6
T25-26,J9,Levante UD,Jeremy Toljan,Jeremy Toljan,-2,4,-6
T25-26,J9,Levante UD,Manuel Sánchez,Manuel Sánchez,-1,5,-6
T25-26,J9,Levante UD,Kervin Arriaga,Kervin Arriaga,2,8,-6
T25-26,J10,Sevilla,Odysseas Vlachodimos,Odysseas Vlachodimos,0,6,-6
T25-26,J10,Sevilla,Gabriel Suazo,Gabriel Suazo,2,8,-6
T25-26,J10,Girona FC,Paulo Gazzaniga,Paulo Gazzaniga,2,8,-6
T24-25,J17,Girona FC,Paulo Gazzaniga,Paulo Gazzaniga,1,7,-6
T24-25,J2,Real Valladolid,Lucas Rosa,Lucas Rosa,-1,5,-6
T24-25,J16,Deportivo Alavés,Antonio Sivera,Antonio Sivera,5,11,-6
T24-25,J1,Valencia,Giorgi Mamardashvili,Giorgi Mamardashvili,3,9,-6
T23-24,J30,Girona FC,Paulo Gazzaniga,Paulo Gazzaniga,2,8,-6
T23-24,J30,Girona FC,Eric García,Eric García,0,6,-6
T24-25,J17,Villarreal,Alejandro Baena,Alejandro Baena,6,12,-6
T24-25,J1,Valencia,Jesús Vázquez,Jesús Vázquez,0,6,-6
T25-26,J10,Real Oviedo,Aarón Escandell,Aarón Escandell,1,7,-6
T25-26,J9,Villarreal,Arnau Tenas,Arnau Tenas,0,6,-6
T25-26,J9,Real Betis,Pau López,Pau López,2,8,-6
T25-26,J9,Real Betis,Héctor Bellerín,Héctor Bellerín,0,6,-6
T24-25,J1,Barcelona,Alejandro Balde,Alejandro Balde,2,8,-6
T25-26,J9,Real Betis,Pablo Fornals,Pablo Fornals,7,13,-6
T25-26,J9,Real Betis,Antony,Antony,12,18,-6
T24-25,J2,Las Palmas,Jasper Cillessen,Jasper Cillessen,7,13,-6
T23-24,J1,Villarreal,Filip Jørgensen,Filip Jørgensen,2,8,-6
T24-25,J16,Sevilla,José Ángel Carmona,José Ángel Carmona,3,9,-6
T23-24,J1,Villarreal,Aïssa Mandi,Aïssa Mandi,0,6,-6
T25-26,J26,Girona FC,Daley Blind,Daley Blind,0,6,-6
T25-26,J27,Celta Vigo,Ionuț Radu,Ionuț Radu,1,7,-6
T23-24,J30,Getafe,Yellu Santiago,Yellu Santiago,2,8,-6
T25-26,J9,Girona FC,Paulo Gazzaniga,Paulo Gazzaniga,3,9,-6
T23-24,J12,Villarreal,Filip Jørgensen,Filip Jørgensen,3,9,-6
T23-24,J12,Villarreal,Raúl Albiol,Raúl Albiol,0,6,-6
T23-24,J12,Villarreal,Étienne Capoue,Étienne Capoue,4,10,-6
T23-24,J12,Athletic Club,Unai Simón,Unai Simón,1,7,-6
T23-24,J12,Athletic Club,Óscar de Marcos,Óscar de Marcos,-2,4,-6
T23-24,J12,Athletic Club,Íñigo Lekue,Íñigo Lekue,1,7,-6
T24-25,J18,Getafe,Diego Rico,Diego Rico,0,6,-6
T24-25,J18,Real Sociedad,Álex Remiro,Álex Remiro,2,8,-6
T24-25,J17,Girona FC,David López,David López,0,6,-6
T24-25,J17,Girona FC,Daley Blind,Daley Blind,-1,5,-6
T24-25,J17,Girona FC,Miguel Gutiérrez,Miguel Gutiérrez,-1,5,-6
T25-26,J27,Celta Vigo,Sergio Carreira,Sergio Carreira,0,6,-6
T24-25,J17,Real Madrid,Thibaut Courtois,Thibaut Courtois,2,8,-6
T24-25,J17,Villarreal,Luiz Júnior,Luiz Júnior,3,9,-6
T24-25,J17,Villarreal,Sergi Cardona,Sergi Cardona,0,6,-6
T23-24,J29,Real Betis,Rui Silva,Rui Silva,2,8,-6
T23-24,J29,Real Betis,Germán Pezzella,Germán Pezzella,-1,5,-6
T23-24,J29,Atlético Madrid,Jan Oblak,Jan Oblak,1,7,-6
T23-24,J29,Atlético Madrid,Axel Witsel,Axel Witsel,2,8,-6
T23-24,J29,Atlético Madrid,Stefan Savić,Stefan Savić,-1,5,-6
T24-25,J18,Real Valladolid,Abdulay Juma Bah,Abdulay Juma Bah,0,6,-6
T23-24,J1,Villarreal,Alejandro Baena,Alejandro Baena,7,13,-6
T23-24,J12,Athletic Club,Aitor Paredes,Aitor Paredes,1,7,-6
T23-24,J12,Athletic Club,Nico Williams,Nico Williams,7,13,-6
T23-24,J1,Real Betis,Marc Roca,Marc Roca,0,6,-6
T23-24,J1,Athletic Club,Daniel Vivian,Daniel Vivian,1,7,-6
T25-26,J27,Osasuna,Sergio Herrera,Sergio Herrera,2,8,-6
T23-24,J13,Athletic Club,Aitor Paredes,Aitor Paredes,-1,5,-6
T23-24,J13,Athletic Club,Oihan Sancet,Oihan Sancet,6,12,-6
T25-26,J9,Sevilla,Odysseas Vlachodimos,Odysseas Vlachodimos,2,8,-6
T25-26,J9,Barcelona,Alejandro Balde,Alejandro Balde,2,8,-6
T24-25,J18,Barcelona,Alejandro Balde,Alejandro Balde,1,7,-6
T23-24,J29,Celta Vigo,Hugo Sotelo,Hugo Sotelo,3,9,-6
T25-26,J27,Osasuna,Javi Galán,Javi Galán,1,7,-6
T25-26,J9,Sevilla,José Ángel Carmona,José Ángel Carmona,4,10,-6
T24-25,J3,Villarreal,Diego Conde,Diego Conde,2,8,-6
T24-25,J3,Villarreal,Raúl Albiol,Raúl Albiol,2,8,-6
T25-26,J27,Real Madrid,Trent Alexander-Arnold,Trent Alexander-Arnold,0,6,-6
T25-26,J26,Real Betis,Álvaro Valles,Álvaro Valles,2,8,-6
T25-26,J26,Real Betis,Natan,Natan,-1,5,-6
T25-26,J26,Real Betis,Pablo Fornals,Pablo Fornals,2,8,-6
T23-24,J13,Rayo Vallecano,Stole Dimitrievski,Stole Dimitrievski,1,7,-6
T23-24,J13,Rayo Vallecano,Florian Lejeune,Florian Lejeune,1,7,-6
T25-26,J26,Sevilla,Odysseas Vlachodimos,Odysseas Vlachodimos,0,6,-6
T25-26,J8,Celta Vigo,Marcos Alonso,Marcos Alonso,5,11,-6
T24-25,J18,Valencia,Stole Dimitrievski,Stole Dimitrievski,-1,5,-6
T24-25,J18,Real Valladolid,Karl Hein,Karl Hein,3,9,-6
T25-26,J26,Sevilla,Gabriel Suazo,Gabriel Suazo,-3,3,-6
T24-25,J18,Real Madrid,Thibaut Courtois,Thibaut Courtois,2,8,-6
T25-26,J9,Real Oviedo,Aarón Escandell,Aarón Escandell,5,11,-6
T25-26,J8,Barcelona,Dani Olmo,Dani Olmo,0,6,-6
T23-24,J1,Granada,André Ferreira,André Ferreira,1,7,-6
T25-26,J8,Espanyol,Marko Dmitrović,Marko Dmitrović,1,7,-6
T24-25,J3,Celta Vigo,Óscar Mingueza,Óscar Mingueza,6,12,-6
T25-26,J8,Espanyol,Carlos Romero,Carlos Romero,0,6,-6
T23-24,J13,Rayo Vallecano,Unai López,Unai López,3,9,-6
T23-24,J13,Girona FC,Miguel Gutiérrez,Miguel Gutiérrez,3,9,-6
T24-25,J1,Las Palmas,Jasper Cillessen,Jasper Cillessen,2,8,-6
T24-25,J1,Sevilla,Ørjan Nyland,Ørjan Nyland,1,7,-6
T24-25,J18,Osasuna,Sergio Herrera,Sergio Herrera,3,9,-6
T25-26,J26,Girona FC,Paulo Gazzaniga,Paulo Gazzaniga,3,9,-6
T24-25,J18,Barcelona,Iñaki Peña,Iñaki Peña,4,10,-6
T24-25,J18,Barcelona,Jules Koundé,Jules Koundé,-1,5,-6
T25-26,J26,Elche,Matías Dituro,Matías Dituro,3,9,-6
T25-26,J26,Espanyol,Marko Dmitrović,Marko Dmitrović,4,10,-6
T25-26,J8,Villarreal,Pape Gueye,Pape Gueye,3,9,-6
T25-26,J8,Elche,Iñaki Peña,Iñaki Peña,2,8,-6
T25-26,J8,Elche,David Affengruber,David Affengruber,3,9,-6
T24-25,J1,Osasuna,Abel Bretones,Abel Bretones,2,8,-6
T24-25,J2,Girona FC,Arnau Martínez,Arnau Martínez,-1,5,-6
T24-25,J3,Real Sociedad,Igor Zubeldia,Igor Zubeldia,-2,4,-6
T23-24,J29,Deportivo Alavés,Antonio Sivera,Antonio Sivera,0,6,-6
T24-25,J3,Real Sociedad,Sergio Gómez,Sergio Gómez,7,13,-6
T24-25,J18,Villarreal,Luiz Júnior,Luiz Júnior,1,7,-6
T24-25,J18,Valencia,Cristhian Mosquera,Cristhian Mosquera,-1,5,-6
T24-25,J18,Valencia,Luis Rioja,Luis Rioja,6,12,-6
T23-24,J29,Deportivo Alavés,Abdelkabir Abqar,Abdelkabir Abqar,-1,5,-6
T23-24,J29,Sevilla,Ørjan Nyland,Ørjan Nyland,1,7,-6
T23-24,J29,Sevilla,Sergio Ramos,Sergio Ramos,1,7,-6
T23-24,J29,Osasuna,Lucas Torró,Lucas Torró,0,6,-6
T23-24,J29,Real Madrid,Andriy Lunin,Andriy Lunin,1,7,-6
T24-25,J1,Real Betis,Nabil Fekir,Nabil Fekir,7,13,-6
T25-26,J8,Barcelona,Pedri,Pedri,4,10,-6
T25-26,J26,Osasuna,Valentin Rosier,Valentin Rosier,1,7,-6
T25-26,J8,Mallorca,Johan Mojica,Johan Mojica,1,7,-6
T25-26,J8,Mallorca,Antonio Raíllo,Antonio Raíllo,1,7,-6
T25-26,J8,Villarreal,Arnau Tenas,Arnau Tenas,1,7,-6
T25-26,J25,Girona FC,Vitor Reis,Vitor Reis,2,8,-6
T25-26,J26,Deportivo Alavés,Jonny Otto,Jonny Otto,1,7,-6
T25-26,J26,Deportivo Alavés,Pablo Ibáñez,Pablo Ibáñez,0,6,-6
T23-24,J2,Almería,Luís Maximiano,Luís Maximiano,4,10,-6
T23-24,J2,Almería,Chumi,Chumi,0,6,-6
T24-25,J18,Sevilla,Dodi Lukebakio,Dodi Lukebakio,4,10,-6
T24-25,J1,Deportivo Alavés,Antonio Sivera,Antonio Sivera,0,6,-6
T24-25,J1,Deportivo Alavés,Abdelkabir Abqar,Abdelkabir Abqar,-2,4,-6
T24-25,J3,Getafe,David Soria,David Soria,4,10,-6
T25-26,J26,Villarreal,Santiago Mouriño,Santiago Mouriño,4,10,-6
T23-24,J2,Osasuna,Aitor Fernández,Aitor Fernández,0,6,-6
T23-24,J13,Valencia,Thierry Correia,Thierry Correia,-4,2,-6
T23-24,J2,Osasuna,Rubén Peña,Rubén Peña,1,7,-6
T23-24,J13,Valencia,Pepelu,Pepelu,1,7,-6
T25-26,J8,Valencia,Julen Agirrezabala,Julen Agirrezabala,2,8,-6
T25-26,J25,Deportivo Alavés,Antonio Sivera,Antonio Sivera,1,7,-6
T24-25,J19,Real Madrid,Antonio Rüdiger,Antonio Rüdiger,3,9,-6
T24-25,J18,Villarreal,Kiko Femenía,Kiko Femenía,0,6,-6
T24-25,J3,Getafe,Juan Iglesias,Juan Iglesias,1,7,-6
T24-25,J3,Espanyol,Marash Kumbulla,Marash Kumbulla,0,6,-6
T25-26,J25,Deportivo Alavés,Carles Aleñá,Carles Aleñá,2,8,-6
T25-26,J25,Girona FC,Paulo Gazzaniga,Paulo Gazzaniga,2,8,-6
T25-26,J25,Girona FC,Hugo Rincón,Hugo Rincón,-1,5,-6
T25-26,J25,Valencia,Stole Dimitrievski,Stole Dimitrievski,2,8,-6
T25-26,J8,Valencia,César Tárrega,César Tárrega,1,7,-6
T25-26,J7,Real Sociedad,Aihen Muñoz,Aihen Muñoz,1,7,-6
T25-26,J7,Osasuna,Sergio Herrera,Sergio Herrera,3,9,-6
T25-26,J25,Valencia,Unai Núñez,Unai Núñez,-2,4,-6
T25-26,J7,Osasuna,Abel Bretones,Abel Bretones,0,6,-6
T25-26,J7,Valencia,Julen Agirrezabala,Julen Agirrezabala,2,8,-6
T25-26,J7,Valencia,José Luis Gayà,José Luis Gayà,0,6,-6
T25-26,J7,Valencia,Mouctar Diakhaby,Mouctar Diakhaby,2,8,-6
T25-26,J7,Valencia,César Tárrega,César Tárrega,1,7,-6
T23-24,J13,Deportivo Alavés,Antonio Sivera,Antonio Sivera,2,8,-6
T23-24,J13,Deportivo Alavés,Rubén Duarte,Rubén Duarte,0,6,-6
T23-24,J13,Deportivo Alavés,Andoni Gorosabel,Andoni Gorosabel,0,6,-6
T25-26,J8,Villarreal,Sergi Cardona,Sergi Cardona,0,6,-6
T25-26,J8,Villarreal,Santiago Mouriño,Santiago Mouriño,-1,5,-6
T25-26,J8,Real Oviedo,Aarón Escandell,Aarón Escandell,1,7,-6
T25-26,J8,Real Oviedo,David Carmo,David Carmo,1,7,-6
T23-24,J2,Osasuna,David García,David García,-1,5,-6
T23-24,J2,Getafe,David Soria,David Soria,0,6,-6
T23-24,J2,Getafe,Damián Suárez,Damián Suárez,-1,5,-6
T24-25,J1,Athletic Club,Alex Padilla,Alex Padilla,0,6,-6
T23-24,J29,Cádiz,Jeremías Ledesma,Jeremías Ledesma,1,7,-6
T23-24,J29,Cádiz,Iza Carcelén,Iza Carcelén,-1,5,-6
T24-25,J19,Barcelona,Raphinha,Raphinha,14,20,-6
T24-25,J19,Real Madrid,Thibaut Courtois,Thibaut Courtois,-1,5,-6
T25-26,J7,Elche,Matías Dituro,Matías Dituro,3,9,-6
T25-26,J7,Elche,Adrià Pedrosa,Adrià Pedrosa,2,8,-6
T24-25,J4,Valencia,Thierry Correia,Thierry Correia,2,8,-6
T25-26,J7,Celta Vigo,Ionuț Radu,Ionuț Radu,9,15,-6
T25-26,J7,Celta Vigo,Marcos Alonso,Marcos Alonso,1,7,-6
T25-26,J7,Celta Vigo,Yoel Lago,Yoel Lago,0,6,-6
T25-26,J7,Celta Vigo,Hugo Sotelo,Hugo Sotelo,2,8,-6
T23-24,J13,Atlético Madrid,Mario Hermoso,Mario Hermoso,3,9,-6
T25-26,J7,Real Sociedad,Álex Remiro,Álex Remiro,5,11,-6
T25-26,J7,Real Sociedad,Igor Zubeldia,Igor Zubeldia,2,8,-6
T25-26,J7,Real Sociedad,Duje Ćaleta-Car,Duje Ćaleta-Car,2,8,-6
T25-26,J7,Atlético Madrid,Clément Lenglet,Clément Lenglet,2,8,-6
T24-25,J3,Deportivo Alavés,Toni Martínez,Toni Martínez,0,6,-6
T24-25,J3,Osasuna,Juan Cruz,Juan Cruz,-2,4,-6
T24-25,J4,Real Valladolid,Kike Pérez,Kike Pérez,-2,4,-6
T23-24,J13,Villarreal,Filip Jørgensen,Filip Jørgensen,3,9,-6
T23-24,J13,Villarreal,Alberto Moreno,Alberto Moreno,-1,5,-6
T24-25,J19,Celta Vigo,Vicente Guaita,Vicente Guaita,2,8,-6
T23-24,J28,Almería,Luís Maximiano,Luís Maximiano,1,7,-6
T23-24,J28,Almería,Álex Centelles,Álex Centelles,1,7,-6
T23-24,J28,Almería,César Montes,César Montes,0,6,-6
T23-24,J28,Almería,Aleksandar Radovanović,Aleksandar Radovanović,3,9,-6
T23-24,J28,Sevilla,Ørjan Nyland,Ørjan Nyland,0,6,-6
T23-24,J28,Sevilla,Loïc Badé,Loïc Badé,1,7,-6
T24-25,J19,Las Palmas,Jasper Cillessen,Jasper Cillessen,0,6,-6
T24-25,J4,Real Valladolid,Raúl Moro,Raúl Moro,-1,5,-6
T23-24,J28,Las Palmas,Sandro Ramírez,Sandro Ramírez,1,7,-6
T23-24,J38,Sevilla,Ørjan Nyland,Ørjan Nyland,3,9,-6
T23-24,J38,Sevilla,Adrià Pedrosa,Adrià Pedrosa,4,10,-6
T23-24,J2,Getafe,Juan Iglesias,Juan Iglesias,1,7,-6
T23-24,J28,Celta Vigo,Carl Starfelt,Carl Starfelt,2,8,-6
T23-24,J28,Real Betis,Rui Silva,Rui Silva,1,7,-6
T24-25,J19,Celta Vigo,Borja Iglesias,Borja Iglesias,7,13,-6
